UM_CODE,UM_NAMEF,global_id,UM_NAMES,UM_TRANS,UM_TYPE,UM_TM,UM_TE,UM_KLADR,,,,,,,,
63728,82-й километр Московской Кольцевой Автодороги,58485039,82-й км МКАД,Vosem`desyat Vtoroj kilometr Moskovskoj Kol`czevoj Avtodorogi,45,,306,315,"7,70000000007379E+016",,,,,,,
63729,83-й километр Московской Кольцевой Автодороги,58485040,83-й км МКАД,Vosem`desyat Tretij kilometr Moskovskoj Kol`czevoj Avtodorogi,45,,306,315,"7,70000000007297E+016",,,,,,,
63730,84-й километр Московской Кольцевой Автодороги,58485041,84-й км МКАД,Vosem`desyat Chetvyorty'j kilometr Moskovskoj Kol`czevoj Avtodorogi,45,,304,"7,70000000007381E+016",,,,,,,,
63731,85-й километр Московской Кольцевой Автодороги,58485042,85-й км МКАД,Vosem`desyat Pyaty'j kilometr Moskovskoj Kol`czevoj Avtodorogi,45,,304,,,,,,,,,
63732,86-й километр Московской Кольцевой Автодороги,58485043,86-й км МКАД,Vosem`desyat Shestoj kilometr Moskovskoj Kol`czevoj Avtodorogi,45,,304,"5,00190000430009E+016",,,,,,,,
63733,87-й километр Московской Кольцевой Автодороги,58485044,87-й км МКАД,Vosem`desyat Sed`moj kilometr Moskovskoj Kol`czevoj Avtodorogi,45,,304,"7,70000000007298E+016",,,,,,,,
63734,88-й километр Московской Кольцевой Автодороги,58485045,88-й км МКАД,Vosem`desyat Vos`moj kilometr Moskovskoj Kol`czevoj Avtodorogi,45,,304,,,,,,,,,
63735,89-й километр Московской Кольцевой Автодороги,58485046,89-й км МКАД,Vosem`desyat Devyaty'j kilometr Moskovskoj Kol`czevoj Avtodorogi,45,,314,"7,70000000007299E+016",,,,,,,,
63736,90-й километр Московской Кольцевой Автодороги,58485047,90-й км МКАД,Devyanosty'j kilometr Moskovskoj Kol`czevoj Avtodorogi,45,,314,"7,70000000007413E+016",,,,,,,,
63737,91-й километр Московской Кольцевой Автодороги,58485048,91-й км МКАД,Devyanosto Pervy'j kilometr Moskovskoj Kol`czevoj Avtodorogi,45,,307,"7,70000000007501E+016",,,,,,,,
63738,92-й километр Московской Кольцевой Автодороги,58485049,92-й км МКАД,Devyanosto Vtoroj kilometr Moskovskoj Kol`czevoj Avtodorogi,45,,307,"7,7000000000746E+016",,,,,,,,
63739,93-й километр Московской Кольцевой Автодороги,58485050,93-й км МКАД,Devyanosto Tretij kilometr Moskovskoj Kol`czevoj Avtodorogi,45,,307,317,"7,70000000007382E+016",,,,,,,
63740,94-й километр Московской Кольцевой Автодороги,58485051,94-й км МКАД,Devyanosto Chetvyorty'j kilometr Moskovskoj Kol`czevoj Avtodorogi,45,,317,"7,70000000007502E+016",,,,,,,,
63741,95-й километр Московской Кольцевой Автодороги,58485052,95-й км МКАД,Devyanosto Pyaty'j kilometr Moskovskoj Kol`czevoj Avtodorogi,45,,317,410,,,,,,,,
63742,96-й километр Московской Кольцевой Автодороги,58485053,96-й км МКАД,Devyanosto Shestoj kilometr Moskovskoj Kol`czevoj Avtodorogi,45,,410,,,,,,,,,
63743,97-й километр Московской Кольцевой Автодороги,58485054,97-й км МКАД,Devyanosto Sed`moj kilometr Moskovskoj Kol`czevoj Avtodorogi,45,,410,,,,,,,,,
63744,98-й километр Московской Кольцевой Автодороги,58485055,98-й км МКАД,Devyanosto Vos`moj kilometr Moskovskoj Kol`czevoj Avtodorogi,45,,410,,,,,,,,,
63745,99-й километр Московской Кольцевой Автодороги,58485056,99-й км МКАД,Devyanosto Devyaty'j kilometr Moskovskoj Kol`czevoj Avtodorogi,45,,410,,,,,,,,,
63746,100-й километр Московской Кольцевой Автодороги,58485057,100-й км МКАД,Soty'j kilometr Moskovskoj Kol`czevoj Avtodorogi,45,,406,,,,,,,,,
63747,101-й километр Московской Кольцевой Автодороги,58485058,101-й км МКАД,Sto Pervy'j kilometr Moskovskoj Kol`czevoj Avtodorogi,45,,406,,,,,,,,,
63748,102-й километр Московской Кольцевой Автодороги,58485059,102-й км МКАД,Sto Vtoroj kilometr Moskovskoj Kol`czevoj Avtodorogi,45,,406,"7,70000000007338E+016",,,,,,,,
63749,103-й километр Московской Кольцевой Автодороги,58485060,103-й км МКАД,Sto Tretij kilometr Moskovskoj Kol`czevoj Avtodorogi,45,,406,"7,70000000007337E+016",,,,,,,,
63750,104-й километр Московской Кольцевой Автодороги,58485061,104-й км МКАД,Sto Chetvyorty'j kilometr Moskovskoj Kol`czevoj Avtodorogi,45,,406,"7,70000000007339E+016",,,,,,,,
63751,105-й километр Московской Кольцевой Автодороги,58485062,105-й км МКАД,Sto Pyaty'j kilometr Moskovskoj Kol`czevoj Avtodorogi,45,,416,"7,7000000000734E+016",,,,,,,,
63752,106-й километр Московской Кольцевой Автодороги,58485063,106-й км МКАД,Sto Shestoj kilometr Moskovskoj Kol`czevoj Avtodorogi,45,,405,"7,70000000007358E+016",,,,,,,,
63754,107-й километр Московской Кольцевой Автодороги,58485064,107-й км МКАД,Sto Sed`moj kilometr Moskovskoj Kol`czevoj Avtodorogi,45,,407,,,,,,,,,
63755,108-й километр Московской Кольцевой Автодороги,58485065,108-й км МКАД,Sto Vos`moj kilometr Moskovskoj Kol`czevoj Avtodorogi,45,,407,,,,,,,,,
63756,109-й километр Московской Кольцевой Автодороги,58485066,109-й км МКАД,Sto Devyaty'j kilometr Moskovskoj Kol`czevoj Avtodorogi,45,,407,"7,70000000007251E+016",,,,,,,,
64213,Новоясеневский тупик,58485067,Новоясеневский туп.,Novoyasenevskij tupik,7,,621,712,"7,70000000007321E+016",,,,,,,
64302,Новоандреевский мост,58485068,Новоандреевский мост,Novoandreevskij most,11,,109,702,,,,,,,,
65076,Переведеновский тупик,58485069,Переведеновский туп.,Perevedenovskij tupik,7,,102,"7,70000000007434E+016",,,,,,,,
65107,проезд № 474,58485070,пр. № 474,proezd № Chety'resta Sem`desyat Chety're,3,,1012,"7,70000020004522E+016",,,,,,,,
65108,проезд № 4801,58485072,пр. № 4801,proezd № Chety're Ty'syachi Vosem`sot Odin,3,,1009,"7,70000020004523E+016",,,,,,,,
65110,проезд № 4807,58485073,пр. № 4807,proezd № Chety're Ty'syachi Vosem`sot Sem`,3,,1010,"7,70000020004524E+016",,,,,,,,
65111,проезд № 4921,58485074,пр. № 4921,proezd № Chety're Ty'syachi Devyat`sot Dvadczat` Odin,3,,1010,"7,70000020004528E+016",,,,,,,,
65112,проезд № 4922,58485075,пр. № 4922,proezd № Chety're Ty'syachi Devyat`sot Dvadczat` Dva,3,,1012,"7,70000020004529E+016",,,,,,,,
65113,Каштановая аллея,58485076,Каштановая аллея,Kashtanovaya alleya,9,,1010,"7,70000020004545E+016",,,,,,,,
65114,проезд № 5253,58485077,пр. № 5253,proezd № Pyat` Tyu'syach Dvesti Pyat`desyat Tri,3,,1010,"7,70000020004533E+016",,,,,,,,
65115,Алабушевская улица,58485078,Алабушевская ул.,Alabushevskaya ulicza,1,,1011,"7,70000020004555E+016",,,,,,,,
65116,Филаретовская улица,58485079,Филаретовская ул.,Filaretovskaya ulicza,1,,1011,"7,70000020004549E+016",,,,,,,,
65117,проезд № 5526,58485080,пр. № 5526,proezd № Pyat` Tyu'syach Pyat'sot Dvadczat` Shest`,3,,1010,"7,70000020004541E+016",,,,,,,,
65119,улица Александровка,58485081,ул. Александровка,ulicza Aleksandrovka,1,,1005,"7,70000020004551E+016",,,,,,,,
65135,проектируемый проезд № 4294,58485082,пр.пр. № 4294,proektiruemy'j proezd № Chety're Ty'syachi Dvesti Devyanosto Chety're,32,,511,"7,70000000004138E+016",,,,,,,,
65138,проектируемый проезд № 5112,58485083,пр.пр. № 5112,proektiruemy'j proezd № Pyat` Ty'syach Sto Dvenadczat`,32,,511,"7,7000000000435E+016",,,,,,,,
65262,Привокзальная площадь,58485084,Привокзальная пл.,Privokzal`naya ploshhad`,4,,1005,"7,70000020004553E+016",,,,,,,,
65300,улица Каменка,58485085,ул. Каменка,ulicza Kamenka,1,,1005,"7,70000020001426E+016",,,,,,,,
65302,проектируемый проезд № 687,58485086,пр.пр. № 687,proektiruemy'j proezd № Shest`sot Vosem`desyat Sem`,32,,1005,"7,70000020004539E+016",,,,,,,,
65311,улица Николая Злобина,58485087,ул. Николая Злобина,ulicza Nikolaya Zlobina,1,,1009,"7,70000020004561E+016",,,,,,,,
65312,проезд № 4914,58485088,пр. № 4914,proezd № Chety're Ty'syachi Devyat`sot Chety'rnadczat`,3,,1009,"7,70000020004577E+016",,,,,,,,
65313,проезд № 4919,58485089,пр. № 4919,proezd № Chety're Ty'syachi Devyat`sot Devyatnadczat`,3,,1009,"7,70000020004578E+016",,,,,,,,
65315,проезд № 3,58485090,пр. № 3,proezd № Tri,3,,1012,"7,70000020004576E+016",,,,,,,,
65316,Старокрюковский проезд,58485091,Старокрюковский пр.,Starokryukovskij proezd,3,,1012,"7,70000020004574E+016",,,,,,,,
65318,улица Михайловка,58485092,ул. Михайловка,ulicza Mixajlovka,1,,1005,"7,70000020004554E+016",,,,,,,,
65339,проезд № 673,58485093,пр. № 673,proezd № Shest`sot Sem`desyat Tri,3,,1005,"7,70000020004573E+016",,,,,,,,
65342,Патриарший мост,58485094,Патриарший мост,Patriarshij most,11,,109,110,,,,,,,,
65386,2-я Радиальная улица,58485095,2-я Радиальная ул.,Vtoraya Radial`naya ulicza,1,,606,"7,70000000003799E+016",,,,,,,,
65524,Рабочая улица,58485096,Рабочая ул.,Rabochaya ulicza,1,,1012,"7,7000002000455E+016",,,,,,,,
66079,Сущёвский тупик,58485097,Сущёвский туп.,Sushhyovskij tupik,7,,108,"7,70000000000605E+016",,,,,,,,
66165,Строгинский мост,58485098,Строгинский мост,Stroginskij most,11,,905,907,,,,,,,,
66292,Северо-Западный тоннель,58485099,Северо-Западный тоннель,Severo-Zapadny'j tonnel`,44,,905,806,,,,,,,,
67131,улица Нижняя Хохловка,58485100,ул. Нижн. Хохловка,ulicza Nizhnyaya Xoxlovka,1,,510,"7,70000000004519E+016",,,,,,,,
67618,улица Щербакова,58485101,ул. Щербакова,ulicza Shherbakova,1,,1012,"7,70000020004544E+016",,,,,,,,
68116,проектируемый проезд № 5372,58485102,пр.пр. № 5372,proektiruemy'j proezd № Pyat` Ty'syach Trista Sem`desyat Dva,32,,1011,,,,,,,,,
93001,Автозаводский мост,58485103,Автозаводский мост,Avtozavodskij most,11,,609,610,,,,,,,,
93002,Аминьевский мост,58485104,Аминьевский мост,Amin`evskij most,11,,819,809,820,,,,,,,
93003,Астаховский мост,58485105,Астаховский мост,Astaxovskij most,11,,107,,,,,,,,,
93004,мост Багратион,58485106,мост Багратион,most Bagration,11,,106,805,,,,,,,,
93005,Багрицкий мост,58485107,Багрицкий мост,Bagriczkij most,11,,809,,,,,,,,,
93006,Бережковский мост,58485108,Бережковский мост,Berezhkovskij most,11,,815,109,,,,,,,,
93007,Бесединский мост,58485110,Бесединский мост,Besedinskij most,11,,608,505,,,,,,,,
93008,Богатырский мост,58485111,Богатырский мост,Bogaty'rskij most,11,,418,403,,,,,,,,
93009,Верхний Борисовский мост,58485112,Верх. Борисовский мост,Verxnij Borisovskij most,11,,616,612,,,,,,,,
93010,Нижний Борисовский мост,58485113,Нижн. Борисовский мост,Nizhnij Borisovskij most,11,,616,612,,,,,,,,
93011,Бородинский мост,58485114,Бородинский мост,Borodinskij most,11,,815,109,101,,,,,,,
93012,Высокояузский мост,58485115,Высокояузский мост,Vy'sokoyauzskij most,11,,107,,,,,,,,,
93013,Глебовский мост,58485116,Глебовский мост,Glebovskij most,11,,418,403,415,,,,,,,
93014,Госпитальный мост,58485117,Госпитальный мост,Gospital`ny'j most,11,,507,102,,,,,,,,
93015,Давыдковский мост,58485118,Давыдковский мост,Davy'dkovskij most,11,,820,819,,,,,,,,
93016,Дорогобужский мост,58485119,Дорогобужский мост,Dorogobuzhskij most,11,,809,,,,,,,,,
93017,Зверев мост,58485120,Зверев мост,Zverev most,11,,103,,,,,,,,,
93018,Иваньковский мост,58485121,Иваньковский мост,Ivan`kovskij most,11,,903,,,,,,,,,
93019,Большой Каменный мост,58485122,Б. Каменный мост,Bol`shoj Kamenny'j most,11,,108,109,110,,,,,,,
93020,Малый Каменный мост,58485123,М. Каменный мост,Maly'j Kamenny'j most,11,,110,,,,,,,,,
93021,Карамышевский мост,58485124,Карамышевский мост,Karamy'shevskij most,11,,906,,,,,,,,,
93022,Комиссариатский мост,58485125,Комиссариатский мост,Komissariatskij most,11,,103,,,,,,,,,
93023,Костомаровский мост,58485126,Костомаровский мост,Kostomarovskij most,11,,107,,,,,,,,,
93024,Большой Краснохолмский мост,58485127,Б. Краснохолмский мост,Bol`shoj Krasnoxolmskij most,11,,107,103,,,,,,,,
93025,Малый Краснохолмский мост,58485128,М. Краснохолмский мост,Maly'j Krasnoxolmskij most,11,,103,,,,,,,,,
93026,Крылатский мост,58485129,Крылатский мост,Kry'latskij most,11,,906,806,818,,,,,,,
93027,Крымский мост,58485130,Крымский мост,Kry'mskij most,11,,109,110,,,,,,,,
93028,Ленинградский мост,58485131,Ленинградский мост,Leningradskij most,11,,211,,,,,,,,,
93029,Лефортовский мост,58485132,Лефортовский мост,Lefortovskij most,11,,102,507,,,,,,,,
93030,Лужнецкий мост,58485133,Лужнецкий мост,Luzhneczkij most,11,,805,815,109,,,,,,,
93031,мост Лужники,58485134,мост Лужники,most Luzhniki,11,,109,815,702,,,,,,,
93032,1-й Медведковский мост,58485135,1-й Медведковский мост,Pervy'j Medvedkovskij most,11,,316,303,,,,,,,,
93033,2-й Медведковский мост,58485136,2-й Медведковский мост,Vtoroj Medvedkovskij most,11,,316,313,303,,,,,,,
